1	2
656911405812219904	32530890	Thu Oct 22 00:44:18 IST 2015	Absolutely ! I'm based up in Norfolk , but looking to do more down South West as would love to move that way !
656911648637235201	2900790797	Thu Oct 22 00:45:16 IST 2015	Who knows , maybe we'll cross paths in the future ? :-)
17	3
656909843953881089	2900790797	Thu Oct 22 00:38:06 IST 2015	Hi #DevonHour have you heard about our Old Barn #Wedding venue ? Check it out here :
656910164247842816	3522450628	Thu Oct 22 00:39:22 IST 2015	#devonhour Looks beautiful ! I'm already married , but maybe next time ...
656910628251181056	2900790797	Thu Oct 22 00:41:13 IST 2015	Of course we would be happy to help ! :-) #devonhour
18	2
636440256942878720	136246269	Wed Aug 26 12:59:16 IST 2015	Onderzoek effect op Kan dit ook doen bij BE webwinkels ? cc
636459402782994432	72556136	Wed Aug 26 14:15:21 IST 2015	We will look into it !
19	2
654739524283576320	2563038847	Fri Oct 16 00:54:01 IST 2015	Evening all at #southwesthour , I'm looking to connect with owners of ambitious businesses ? Anyone out there fit that description ? : )
654740297335762945	2563038847	Fri Oct 16 00:57:06 IST 2015	Evening #exeterhour , I'm looking to connect with owners of ambitious businesses ? Do you fit that description ? : )
20	2
654018934363041793	2563038847	Wed Oct 14 01:10:39 IST 2015	If you want to check how good your website is put your url into - that'll show what you need to do #plymouthhour
654019371162054657	2563038847	Wed Oct 14 01:12:23 IST 2015	If you want to check how good your website is put your url into - that'll show what you need to do #dartmoorhour
21	2
654015507138523136	2563038847	Wed Oct 14 00:57:02 IST 2015	If you own a business , please watch my 1 min video on my website & let me know what you think ? #plymouthhour
654016038108065792	2563038847	Wed Oct 14 00:59:09 IST 2015	If you own a business , please watch my 1 min video on my website & let me know what you think ? #dartmoorhour
22	10
657810017039486976	1134227538	Sat Oct 24 12:15:04 IST 2015	Hanggang anong oras kaya ? #ALDubEBTamangPanahon
657810271080071168	308987912	Sat Oct 24 12:16:04 IST 2015	pag oras mo na , so you’ll die happy
657810776300785666	1134227538	Sat Oct 24 12:18:05 IST 2015	that moment na nagvibrate yung phone ko . Then your words pop on the upper part of my screen .. I know that it's a full of shit
657811276920307712	308987912	Sat Oct 24 12:20:04 IST 2015	you too . : -- ) welcome
657811419581181952	1134227538	Sat Oct 24 12:20:38 IST 2015	haha miss me , ain't you ?
657811599994949632	308987912	Sat Oct 24 12:21:21 IST 2015	nopeeeeeeee , but i know you did
657811729829617664	1134227538	Sat Oct 24 12:21:52 IST 2015	lol may pasok sa Nov 2
657811854022983681	308987912	Sat Oct 24 12:22:22 IST 2015	ge pasok ka
657812017227497472	1134227538	Sat Oct 24 12:23:01 IST 2015	sabi sa balita Hindi daw holiday ang Souls Day
657812287655284736	308987912	Sat Oct 24 12:24:05 IST 2015	ok idc im not going to school
23	4
649669147471818752	2891284109	Fri Oct 02 01:06:09 IST 2015	A big hello to everyone ! #SomersetHour I make hand poured luxury soaps and am just about to launch them . Hope you are having a good week .
649670446699384832	2563038847	Fri Oct 02 01:11:19 IST 2015	sounds good ! Need any help with marketing ? : )
649670835549118465	2891284109	Fri Oct 02 01:12:52 IST 2015	Not at the moment but I may in the future . Taking tiny steps and easing into it initially . Great to meet you .
649672692128444416	2563038847	Fri Oct 02 01:20:14 IST 2015	No worries ! Best of luck I shall follow you progress with interest ! ?
24	2
630830951946432512	35818435	Tue Aug 11 01:29:53 IST 2015	Good night #TorbayHour it's been fun as always ! Remember if you have any commercial photography needs take a look at
630831694795436032	2563038847	Tue Aug 11 01:32:50 IST 2015	great tweeting Will , BTW it was me doing the dog show stuff . Not really an earner but you could get some good exposure !
25	2
656138656487514112	1057314966	Mon Oct 19 21:33:40 IST 2015	New #lufc Head Coach Steve Evans takes training this morning .
656162845818769412	2315036919	Mon Oct 19 23:09:48 IST 2015	wonder if do made to measure tracksuits ?
26	2
647497180043943937	2399687505	Sat Sep 26 01:15:32 IST 2015	" Labour will match the tories and live within our means " ? Why doesn't John McDonnell just GO AND JOIN THE TORIES ?
647500423763505152	2315036919	Sat Sep 26 01:28:25 IST 2015	Live within our means ??? Balancing the books is only for Neo Liberal sellouts .
27	2
645002159403192321	2347762888	Sat Sep 19 04:01:13 IST 2015	Saudis bombing parts of Yemen into rubble and the west remains silent !! Your silence makes you just as guilty ! #Yemen #Sanaa
645128261475954688	2315036919	Sat Sep 19 12:22:18 IST 2015	Yes , the West's silence make them morally backrupt murderers . The rest of the world's slience on Yemen is okay .
28	2
644269863347847168	431969214	Thu Sep 17 03:31:20 IST 2015	Iceland's capital Reykjavik votes to boycott all products from #Israel . But not Saudi , China , or Russia . Hypocrites .
644395742510104576	2315036919	Thu Sep 17 11:51:31 IST 2015	better throw out evil Zionist life-saving medical equipment & medicines . In the family of nations , put Israel in the ghetto .
29	2
643179874736304132	20970341	Mon Sep 14 03:20:06 IST 2015	Just to repeat : it was the Corbyn camp who described the position as ' Minister for Jews ' . They actually thought it would be welcomed .
643181532178436096	2315036919	Mon Sep 14 03:26:41 IST 2015	Not forgetting that there's a minister for Jews in the Iranian parliament too .
30	5
643179874736304132	20970341	Mon Sep 14 03:20:06 IST 2015	Just to repeat : it was the Corbyn camp who described the position as ' Minister for Jews ' . They actually thought it would be welcomed .
643183286030888963	80395276	Mon Sep 14 03:33:39 IST 2015	15 years go -- just before I interviewed you , Johnny Freedland , et al -- CHitchens told me , the English left is anti-semitic
643183625949827072	20970341	Mon Sep 14 03:35:00 IST 2015	Hi there . He had a point ...
643184073805025280	80395276	Mon Sep 14 03:36:47 IST 2015	he cited Marxist arguments , Jews as money-grubbers . Roth's " Counterpoint " worth rereading .
643184441628717056	20970341	Mon Sep 14 03:38:15 IST 2015	Genuinely don't think Corbyn is . I just think he doesn't understand antisemitism and doesn't think it's a real concern
31	3
643179874736304132	20970341	Mon Sep 14 03:20:06 IST 2015	Just to repeat : it was the Corbyn camp who described the position as ' Minister for Jews ' . They actually thought it would be welcomed .
643180697528737792	45715838	Mon Sep 14 03:23:22 IST 2015	Corbyn camp ? Hmmm . A wee bit tenuous for such a bold headlined claim
643180919969460224	20970341	Mon Sep 14 03:24:15 IST 2015	You name your sources ?
32	2
642819172146262017	18743393	Sun Sep 13 03:26:48 IST 2015	10 O'Clock news mentioned Bayern Munich's show of solidarity with local refugees . Yet despite showing footage MOTD overlooked Everton's
642831823689646081	2315036919	Sun Sep 13 04:17:04 IST 2015	to be fair , Munich are receiving 1000s of refugees tonight . Liverpool isn't .
33	2
642809479097094144	431969214	Sun Sep 13 02:48:17 IST 2015	#Munich's mayor criticises lack of support re #refugees from Berlin , federal states , EU : " It was supposed to be one time event . It wasn't . "
642819154676948992	2315036919	Sun Sep 13 03:26:44 IST 2015	the German welcome to refugees has been made clear to those stranded in Turkey and Lebanon . They'll need to prepare for more
34	3
642738483526807552	544397215	Sat Sep 12 22:06:10 IST 2015	Remember most people have not watched today . They will take a brief look at politics soon and say " Labour has done WHAT ? "
642776519195127809	19644592	Sun Sep 13 00:37:19 IST 2015	tell me about it . I was in Burnley all day . Labour heartland . Didn't hear one positive view I'm afraid
642783206874476545	2315036919	Sun Sep 13 01:03:53 IST 2015	More likely to see Corbyn on Russia Today or Iran's Press TV than in the Northern heartlands .
35	2
642681150490738688	23052167	Sat Sep 12 18:18:21 IST 2015	Perhaps it is odd that we are so shocked that a party of the Left chooses a left-wing leader ? #Corbyn
642701382601076736	2315036919	Sat Sep 12 19:38:45 IST 2015	a left wing leader who is quite accommodating of the theocratic far-right . Not for me thanks .
36	2
657799267621449728	403246803	Sat Oct 24 11:32:21 IST 2015	Dear Maria count me in motherfuckers
657799396516491265	308987912	Sat Oct 24 11:32:52 IST 2015	this is the best ever
37	2
657799267621449728	403246803	Sat Oct 24 11:32:21 IST 2015	Dear Maria count me in motherfuckers
657953292857810944	1167170708	Sat Oct 24 21:44:23 IST 2015	HEEEEY DONT SWEAR
38	2
657799267621449728	403246803	Sat Oct 24 11:32:21 IST 2015	Dear Maria count me in motherfuckers
657918941000519680	1798817130	Sat Oct 24 19:27:53 IST 2015	FUCK YEAH
39	2
657799267621449728	403246803	Sat Oct 24 11:32:21 IST 2015	Dear Maria count me in motherfuckers
657801872711905280	2214453947	Sat Oct 24 11:42:42 IST 2015	FAVORITES
40	2
657799267621449728	403246803	Sat Oct 24 11:32:21 IST 2015	Dear Maria count me in motherfuckers
657800539938275328	215114889	Sat Oct 24 11:37:24 IST 2015	you wrote a song about my life in a Broken Home?
41	2
657799267621449728	403246803	Sat Oct 24 11:32:21 IST 2015	Dear Maria count me in motherfuckers
657901023864954880	472896043	Sat Oct 24 18:16:41 IST 2015	lol I'm not crying
42	2
634408032043204608	157760297	Thu Aug 20 22:23:56 IST 2015	Labour is transforming itself utterly , in a way of deep concern to British Jews : my column on Corbyn .
634417354366185472	2315036919	Thu Aug 20 23:00:58 IST 2015	Part of me hopes Corbyn wins . His views will be scrutinised and this brand of left-wing apologia of theocratic facism exposed .
43	2
657798151697395712	308987912	Sat Oct 24 11:27:55 IST 2015	“ Maine , God gave me you . ” fUCK THIS SHUT IM OUT
657798400662892544	308987912	Sat Oct 24 11:28:54 IST 2015	* shit
44	2
657786318949216256	3146762390	Sat Oct 24 10:40:54 IST 2015	WAIT WHWJEH FUCK THIS ONE IS WORST FUCK THIS SHIT IM OUT GTG SEE YOU ALL IN HELL ??????
657789301510410240	308987912	Sat Oct 24 10:52:45 IST 2015	fuck off ?
45	3
657554432834473985	308987912	Fri Oct 23 19:19:28 IST 2015	I WANT TO BREATHE YOU IN LIKE YOU’RE VAPOR
657554600606588930	308987912	Fri Oct 23 19:20:08 IST 2015	I WANT TO BE THE ONE YOU REMEMBER
657554809864646656	308987912	Fri Oct 23 19:20:58 IST 2015	I WANT TO FEEL YOUR LOVE LIKE THE WEATHER ALL OVER ME
46	2
656571930271723521	365953260	Wed Oct 21 02:15:21 IST 2015	Bellerin > Usain Bolt
656574010696687616	3190223239	Wed Oct 21 02:23:37 IST 2015	Bellerin is way faster than that
47	2
655654565950283777	1614458948	Sun Oct 18 13:30:04 IST 2015	I hate history and forever will
655661056400863232	3190223239	Sun Oct 18 13:55:52 IST 2015	hahahahhaha well i like it bcs it gives me the time to sleep ????
48	2
657405827297312768	308987912	Fri Oct 23 09:28:57 IST 2015	I DONT WANNA SAY GOODBYE TO ANOTHER NIGHT AND WATCH YOU WALK AWAY ?
657540211639881728	308987912	Fri Oct 23 18:22:57 IST 2015	I DONT WANNA LET IT BURN IN THE CITY LIGHTS AND MAKE THE SAME MISTAKES ~
49	2
653875330730463232	999639157	Tue Oct 13 15:40:01 IST 2015	do you ever wonder
654976932866473984	3190223239	Fri Oct 16 16:37:24 IST 2015	probably none ??
50	3
642811406476140544	1351661539	Sun Sep 13 02:55:56 IST 2015	
645579132693147648	3308891982	Sun Sep 20 18:13:54 IST 2015	aaaand this is suppose to mean ... uhm what exactly ?
645582771751026689	3190223239	Sun Sep 20 18:28:21 IST 2015	it basically means that 1.01 is powered (^) by 365 , and the same goes to 0.99
51	3
657523601529139205	308987912	Fri Oct 23 17:16:57 IST 2015	i live for Australian and British accents
657524012554174464	2910915931	Fri Oct 23 17:18:35 IST 2015	pwede na ba pinoy accent ko joyce ?
657524633806049280	308987912	Fri Oct 23 17:21:03 IST 2015	nope , so normal LOL unless u can make weird noise
52	2
643121954879205377	286742737	Sun Sep 13 23:29:57 IST 2015	
645012836364587008	3190223239	Sat Sep 19 04:43:38 IST 2015	even dogs are more compassionate than humans
53	2
657463038623125504	308987912	Fri Oct 23 13:16:18 IST 2015	5sos is revealing their true identity and leaving their mark everywhere fuckers #SoundsGoodFeelsGood
657463625133592577	308987912	Fri Oct 23 13:18:37 IST 2015	hence the awesome second album #SoundsGoodFeelsGood
54	3
641219949726466049	365953260	Tue Sep 08 17:32:03 IST 2015	This .
641220227032739840	2354877553	Tue Sep 08 17:33:10 IST 2015	i admire ronaldhinio . kaka was just an ordinary striker .
641223828031434752	3190223239	Tue Sep 08 17:47:28 IST 2015	ordinary striker ? Try putting urself in his shoes ??
55	2
627828486992871424	985172054	Sun Aug 02 18:39:10 IST 2015	Chelsea vs Arsenal starting XIs
628202133184065536	3190223239	Mon Aug 03 19:23:54 IST 2015	but still they lost
56	2
658689577109037057	16727022	Mon Oct 26 22:30:07 IST 2015	#ICYMI : at #SonosStudio today on
659132850105622528	1593224094	Wed Oct 28 03:51:32 IST 2015	thanks for sharing Sonos , have a great Tuesday :) ( insight by )
57	2
657427920613457920	103467620	Fri Oct 23 10:56:45 IST 2015	new music recommendation for folks with eclectic tastes , all heart
657728792622952448	1593224094	Sat Oct 24 06:52:18 IST 2015	thanks for sharing Watsky , have a great Friday :) ( insight by )
58	2
656837742849052672	1770311	Wed Oct 21 19:51:36 IST 2015	El sonido y la música de Regreso al futuro , remezclados por Eclectic Method #m úsica
657341135371792384	1593224094	Fri Oct 23 05:11:54 IST 2015	thanks for sharing Microsiervos , have a great Thursday :) ( insight by )
59	2
655973872324378624	95796535	Mon Oct 19 10:38:53 IST 2015	Show 225- listen now ! #blues #newmusic #americana #Streaming always #eclectic shows 24/7 !
656982585327906816	1593224094	Thu Oct 22 05:27:09 IST 2015	thanks for sharing Paul Tessier , have a great Wednesday :) ( insight by )
60	16
657438591035949057	433170382	Fri Oct 23 11:39:09 IST 2015	i need money rn :(
657442800460435456	308987912	Fri Oct 23 11:55:52 IST 2015	same babe , same
657443083911434240	433170382	Fri Oct 23 11:57:00 IST 2015	iyak nalang tayo . jk
657443255185870848	308987912	Fri Oct 23 11:57:41 IST 2015	?????? i need to go to my babies ’ concert :
657443675614507008	433170382	Fri Oct 23 11:59:21 IST 2015	tara na't magnetworking AHAHAHA deperada gaming
657444380219805696	308987912	Fri Oct 23 12:02:09 IST 2015	mabilis ba talaga don , like in one week magkano ? ?? money game stron
657445110917951488	433170382	Fri Oct 23 12:05:03 IST 2015	idk , depende sa sasalihan mo AHAHAHA magbenta ka na ng katawan mas instant pala yon :(
657445242782683136	308987912	Fri Oct 23 12:05:35 IST 2015	ikaw na lang , ikaw naman nakaisip eh . :-)
657445819004485632	433170382	Fri Oct 23 12:07:52 IST 2015	weh , baka mabalitaan ko nalang nasa may singer ka gabing gabi na tas ano HAHAHAHA
657446085766475776	308987912	Fri Oct 23 12:08:56 IST 2015	utut mu HAHAH gawain mo yun eh
657446740321112064	433170382	Fri Oct 23 12:11:32 IST 2015	urur , AHAHAHAHAHAH sige ka , baka di mo na makita ang babies mo #teambahay #goodbye5sos #pakamataynajoyce HAHAHAHAHA
657446904691712000	308987912	Fri Oct 23 12:12:11 IST 2015	marami pang ibang paraan f u : ----- (((((
657454172074184704	433170382	Fri Oct 23 12:41:04 IST 2015	anong paraan ? :((
657454275660910592	308987912	Fri Oct 23 12:41:28 IST 2015	idk : --- ( huhu me is broke
657455045147885568	433170382	Fri Oct 23 12:44:32 IST 2015	umasa ka na hindi masold out agad ang tix or malay mo swertehin ka sa mga promo sa ig or twitter ,
657455154904498176	308987912	Fri Oct 23 12:44:58 IST 2015	eh pucha i want soundcheck ?
61	2
656568641060798464	106930216	Wed Oct 21 02:02:17 IST 2015	Tuesday is the new #happyhour . Why ? Because It’s ALL DAY
656579919833636865	1593224094	Wed Oct 21 02:47:06 IST 2015	thanks for sharing NoHo Arts District , have a great Tuesday :) ( insight by )
62	2
537946482364514304	825934369	Thu Nov 27 18:00:10 IST 2014	When a male penguin falls in love with a female penguin , he searches the entire beach to find the perfect Pebble to present to her .
657454726041092096	308987912	Fri Oct 23 12:43:16 IST 2015	this could be us but you’re not a penguin anymore my life is already over
63	2
655700006754787330	592082884	Sun Oct 18 16:30:38 IST 2015	REPLAY #NUGROOVIN EPISODE 151 #eclectic #soulful #funky #jazzy #soulfulhouse in the mix with me DJ Gloss
655786811680301057	1593224094	Sun Oct 18 22:15:34 IST 2015	thanks for sharing DJ Gloss ( UK ) , have a great Sunday :) ( insight by )
64	3
655583738278072320	1593224094	Sun Oct 18 08:48:38 IST 2015	Thanks to my top interactors ! #tweetjukebox via
655652950245834752	2581108396	Sun Oct 18 13:23:39 IST 2015	backatcha with Hugs???? ? ?
655763044023316481	1593224094	Sun Oct 18 20:41:07 IST 2015	. ~ ??Happy Weekend , Brother??????
65	2
654939550578511872	309008798	Fri Oct 16 14:08:51 IST 2015	Happy birthday to Mthatha Bucks FC chairman Simthembile Ntlantsana . Have a blessed one sir .
655143069327691776	1593224094	Sat Oct 17 03:37:34 IST 2015	thanks for sharing Eclectic_Sports , have a great Friday :) ( insight by )
66	2
655306877622984704	621203245	Sat Oct 17 14:28:29 IST 2015	how did me and luc walk to piddinghoe last night at 4am
655439368266588160	99524352	Sat Oct 17 23:14:57 IST 2015	how did you do that ????!!!
67	3
650796716250243072	99524352	Mon Oct 05 03:46:43 IST 2015	first night not drinking since last Sunday
650797380980224000	419092045	Mon Oct 05 03:49:21 IST 2015	Proud ! ????
650797511590998016	99524352	Mon Oct 05 03:49:52 IST 2015	no idea how I have survived this week
68	2
644852633090568192	419092045	Fri Sep 18 18:07:03 IST 2015	So sad that is leaving me today ??
645181363407220736	99524352	Sat Sep 19 15:53:18 IST 2015	want to be back already !!! ???
69	3
621736093529079808	26701646	Thu Jul 16 23:10:10 IST 2015	So my instagram is not working , am I the only one having issues or is this a general ig crisis ? ???
621737010181578752	423913488	Thu Jul 16 23:13:49 IST 2015	?????? I thought My shit got dele
621738090328158208	26701646	Thu Jul 16 23:18:06 IST 2015	Me too , i'm like damn guess all that posting finally got me hacked or deleted . ?????? glad to be back in twitter thoug
70	2
657453381766672384	308987912	Fri Oct 23 12:37:55 IST 2015	listening to Perfect on the radio
657453654530592768	308987912	Fri Oct 23 12:39:00 IST 2015	tbh i cant imagine 5sos being compared to 1D . lol
71	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657416511854776321	308987912	Fri Oct 23 10:11:25 IST 2015	haha i found the right band ha ha ur songs literally are the best – music , meaning and all
72	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657415445641826304	3306267401	Fri Oct 23 10:07:11 IST 2015	SO PROUD ? ?
73	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657415443192246272	314445445	Fri Oct 23 10:07:10 IST 2015	soooo fucking good
74	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657415592933134337	565597694	Fri Oct 23 10:07:46 IST 2015	absolutely ! It's so so amazing
75	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657415457713094656	2411760206	Fri Oct 23 10:07:13 IST 2015	yes yes yes
76	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657631420140158976	593789551	Sat Oct 24 00:25:23 IST 2015	I do babe ?
77	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657415806217801728	631466153	Fri Oct 23 10:08:37 IST 2015	love u
78	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657418220140294144	1223556344	Fri Oct 23 10:18:12 IST 2015	one more thing before I fall back to dream land with #SoundsGoodFeelsGood can you follow
79	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657415580845117440	1223556344	Fri Oct 23 10:07:43 IST 2015	so in love with it ! Such a great getaway and vibe of great music ?
80	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657444747792011264	1917235584	Fri Oct 23 12:03:37 IST 2015	we do
81	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657415570665664512	87603056	Fri Oct 23 10:07:40 IST 2015	babe you guys absolutely nailed it !! i've got it on repeat ! can't wait for #SoundsLiveFeelsLive next year !! <3
82	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657430189824061441	3123890803	Fri Oct 23 11:05:46 IST 2015	ITS SO GOODNOMGG
83	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657422677716529152	3225638070	Fri Oct 23 10:35:55 IST 2015	obviusly .
84	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657415439140581376	3045292088	Fri Oct 23 10:07:09 IST 2015	I probably do more than you
85	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657415712672092160	2315467428	Fri Oct 23 10:08:14 IST 2015	i love this album as much as i love you
86	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657516036657434624	2912513097	Fri Oct 23 16:46:53 IST 2015	i cant listen to all songs yet , but the album is now finished on itunes and i wilö listen to them NOW ?
87	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657425207490031616	2214453947	Fri Oct 23 10:45:58 IST 2015	Calum I don't even know what to say this album is truly truly incredible and it means so much to me thank you thank you
88	2
657415367724171264	403255314	Fri Oct 23 10:06:52 IST 2015	This album is for you ! Hope you love it as much as I do . ? ?
657415785699266560	2541473644	Fri Oct 23 10:08:32 IST 2015	I love it , you vocals in Invisible are amazing . Proud of you lads .
89	2
